auction.closing_timeslot,auction.id,auction.num_closing_timeslot_other_auctions,auction.num_closing_timeslot_category_other_auctions,auction.num_closing_timeslot_subcategory_other_auctions
957.0,45208.0,198.0,{},{}
958.0,45208.0,186.0,{},{}
959.0,45208.0,74.0,{},{}
1614.0,45209.0,0.0,{},{}
1615.0,45209.0,0.0,{},{}
1616.0,45209.0,0.0,{},{}
1617.0,45209.0,0.0,{},{}
1618.0,45209.0,0.0,{},{}
1619.0,45209.0,47.0,{},{}
1620.0,45209.0,131.0,{},{}
1621.0,45209.0,61.0,{},{}
1622.0,45209.0,49.0,{},{}
1623.0,45209.0,58.0,{},{}
1624.0,45209.0,323.0,{},{}
1625.0,45209.0,31.0,{},{}
1626.0,45209.0,285.0,"{'Tuin en terras': 0, 'Speelgoed': 58, 'Handgereedschap': 0, 'Partijen': 3, 'Bouwplaatsinrichting': 0, 'Dieren': 0, 'Sport en vrije tijd': 33, 'Aanhangwagens': 0, 'Verlichting': 0, 'Beveiliging': 0, 'Communicatie en telefonie': 0, 'Televisie en audio': 0, 'Bouwmaterialen': 0}","{'Carports': 0, 'Terrasoverkappingen': 0, 'Tuinhuizen': 0, 'Omheining': 0, 'Vijverartikelen': 0, 'Tuinaanleg': 0, 'Kweken': 0, 'Tuinmeubilair': 0, 'Speelgoed buiten': 6, 'Speelgoed binnen': 42, 'Gereedschapwagens en kisten': 0, 'Hamers': 0, 'Hulpgereedschap': 0, 'Overige gereedschap': 0, 'Boren': 0, 'Zagen': 0, 'Schilderen en behangen': 0, 'Handgereedschap': 0, 'Verlichting': 0, 'Paarden': 0, 'Skaten en skeeleren': 0, 'Enkelassige': 0, 'Lichtbronnen': 0, 'Woning': 0, 'Vaste telefonie': 0, 'Portable speakers': 0, 'Houten latten en regels': 0, 'Ramen en kozijnen': 0, 'Tuinhout planken': 0}"
1627.0,45209.0,442.0,"{'Tuin en terras': 24, 'Bouwplaatsinrichting': 0, 'Speelgoed': 1, 'Handgereedschap': 0, 'Partijen': 0, 'Kachels': 0, 'Keukeninrichting': 17, 'Dieren': 1, 'Woninginrichting': 114, 'Sport en vrije tijd': 2, 'Aanhangwagens': 0, 'Verlichting': 0, 'Beveiliging': 0, 'Televisie en audio': 0, 'Bouwmaterialen': 0}","{'Carports': 0, 'Terrasoverkappingen': 0, 'Tuinhuizen': 0, 'Omheining': 0, 'Vijverartikelen': 0, 'Tuinaanleg': 3, 'Kweken': 0, 'Tuinmeubilair': 5, 'Verlichting': 35, 'Speelgoed buiten': 0, 'Speelgoed binnen': 1, 'Gereedschapwagens en kisten': 0, 'Hamers': 0, 'Hulpgereedschap': 0, 'Overige gereedschap': 0, 'Sleutels- en doppendozen': 0, 'Handgereedschap': 0, 'Hout': 0, 'Keukengerei': 6, 'Paarden': 0, 'Accessoires en decoratie': 15, 'Skaten en skeeleren': 0, 'Tandemasser': 0, 'Lichtbronnen': 0, 'Woning': 0, 'Portable speakers': 0, 'Tuinhout planken': 0}"
1628.0,45209.0,371.0,"{'Tuin en terras': 0, 'Handgereedschap': 0, 'Kachels': 0, 'Beveiliging': 0, 'Communicatie en telefonie': 0, 'Bouwmaterialen': 0}","{'Terrasoverkappingen': 0, 'Omheining': 0, 'Kweken': 0, 'Hamers': 0, 'Overige gereedschap': 0, 'Hout': 0, 'Woning': 0, 'Vaste telefonie': 0, 'Houten latten en regels': 0}"
1629.0,45209.0,215.0,{},{}
1630.0,45209.0,165.0,{},{}
1631.0,45209.0,82.0,{},{}
1064.0,45210.0,0.0,{},{}
1065.0,45210.0,0.0,{},{}
1066.0,45210.0,0.0,{},{}
1067.0,45210.0,0.0,{},{}
1068.0,45210.0,0.0,{},{}
1069.0,45210.0,0.0,{},{}
1070.0,45210.0,0.0,{},{}
1071.0,45210.0,0.0,{},{}
1072.0,45210.0,0.0,{},{}
1073.0,45210.0,0.0,{},{}
1074.0,45210.0,0.0,{},{}
1075.0,45210.0,0.0,{},{}
1076.0,45210.0,0.0,{},{}
1077.0,45210.0,0.0,{},{}
1078.0,45210.0,0.0,{},{}
1079.0,45210.0,0.0,{},{}
1080.0,45210.0,0.0,{},{}
1471.0,45213.0,0.0,{},{}
1472.0,45213.0,0.0,{},{}
1473.0,45213.0,153.0,{},{}
1474.0,45213.0,63.0,{},{}
1475.0,45213.0,74.0,{},{}
1476.0,45213.0,55.0,{},{}
1477.0,45213.0,59.0,{},{}
1478.0,45213.0,60.0,{},{}
1479.0,45213.0,52.0,{},{}
1480.0,45213.0,522.0,{},{}
1481.0,45213.0,463.0,{},{}
1482.0,45213.0,154.0,{},{}
1483.0,45213.0,448.0,"{'Accu-/ elektrisch gereedschap': 95, 'Garage-equipement': 9, 'Auto-onderdelen en accessoires': 3, 'Huishoudelijk': 4, 'Pneumatisch gereedschap': 3, 'Warmtetechniek': 0, 'Handgereedschap': 91, 'Tuin en terras': 5, 'Woninginrichting': 11, 'Partijen': 2, 'Groenvoorziening': 2, 'Metaalindustrie': 1, 'Houtindustrie': 0, 'Aanhangwagens': 3, 'Bouwmaterialen': 2, 'Haarden': 0, 'Bouwmaterieel': 1, 'Bestrating gereedschap en machines': 1, 'Horloges': 8, 'Foto en video': 2, 'Televisie en audio': 2, 'Keukeninrichting': 4, 'Magazijn en werkplaats': 0, 'Communicatie en telefonie': 2, 'Keukenapparatuur': 3, 'Horeca-apparatuur': 0, 'Beveiliging': 2, 'Agrarisch': 0, 'Fitness': 1, 'Recycling': 0, 'Slapen': 13}","{'Accessoires': 13, 'Decoupeerzagen': 6, ""Laders & Accu's"": 14, 'Toebehoren': 10, 'Boor-hak-breekhamers': 3, 'Krik- en assteunen': 1, 'Luchtcompressoren': 1, 'Sleutels- en doppendozen': 13, 'Gereedschapwagens en kisten': 12, 'Hulpgereedschap': 7, 'Verlichting': 9, 'Hygiene': 0, 'Zaaggereedschap': 1, 'Tuingereedschap overig': 0, 'Lasapparatuur': 1, 'Zagen': 0, 'Slijpen': 0, 'Lastoebehoren': 0, 'Onderdelen en toebehoren': 3, 'Hogedruk reinigers': 1, 'Barbecues en barbecuebenodigdheden': 0, 'Parasols': 0, 'Bewatering': 0, 'Vijverartikelen': 0, 'Kweken': 0, 'Bestrijding': 0, 'Omheining': 0, 'Lounge sets': 0, 'Tuinbanken': 0, 'Terrasoverkappingen': 0, 'Verwarming en haarden': 0, 'Tuinstoelen': 0, 'Tuinmeubilair': 0, 'Daken': 0, 'Elektrisch': 1, 'Compressoren': 0, 'Kruien': 1, 'Horloge Heren': 3, 'videocamera': 0, 'Ophangen en bevestigen': 0, 'Televisies': 0, ""Radio's"": 1, 'Potten & pannen': 1, 'Servies': 0, 'Keukengerei': 2, 'Stofzuigers': 0, 'Strijkijzers': 0, 'Afvalverwerking': 0, 'Ongediertebestrijding': 0, 'Schoonmaak- en reinigingsmiddelen': 2, 'Hijsen en heffen': 0, 'Terras': 0, 'Vaste telefonie': 1, 'Werkbanken': 0, 'Ovens': 0, 'Keukenapparaten': 2, 'Radiatoren en convectoren': 0, 'Kookapparatuur': 0, 'Woning': 1, 'Tractoren': 0, 'Voertechniek': 0, 'Stoelfiets': 0, 'Rugspieren': 0, 'Waterpomp': 0, 'Bedtextiel': 6, 'Kussens en dekbedden': 5}"
1484.0,45213.0,294.0,"{'Auto-onderdelen en accessoires': 1, 'Handgereedschap': 59, 'Groenvoorziening': 8, 'Agrarisch': 0, 'Tuin en terras': 6, 'Foto en video': 2, 'Evenementen': 0}","{'Accessoires': 4, 'Sleutels- en doppendozen': 4, 'Tuingereedschap overig': 0, 'Onderdelen en toebehoren': 2, 'Verwarming en haarden': 1, 'Parasols': 0, 'Bewatering': 0, 'Decoratie': 1, 'videocamera': 0, 'Partytenten': 0}"
1485.0,45213.0,187.0,{'Tuin en terras': 2},{'Tuinbanken': 0}
1486.0,45213.0,137.0,{},{}
1487.0,45213.0,124.0,{},{}
1088.0,45214.0,0.0,{},{}
1089.0,45214.0,0.0,{},{}
1090.0,45214.0,0.0,{},{}
1091.0,45214.0,0.0,{},{}
1092.0,45214.0,0.0,{},{}
1093.0,45214.0,0.0,{},{}
1094.0,45214.0,0.0,{},{}
1095.0,45214.0,0.0,{},{}
1096.0,45214.0,0.0,{},{}
1097.0,45214.0,0.0,{},{}
1098.0,45214.0,0.0,{},{}
1099.0,45214.0,0.0,{},{}
1100.0,45214.0,0.0,{},{}
1101.0,45214.0,0.0,{},{}
1102.0,45214.0,0.0,{},{}
1103.0,45214.0,0.0,{},{}
1104.0,45214.0,0.0,{},{}
707.0,45215.0,39.0,"{'Woningdecoratie': 1, 'Kunst': 0}","{'Wanddecoratie': 1, 'Schilderijen: Modern': 0, 'Zeefdrukken': 0, 'Gemengde techniek': 0}"
708.0,45215.0,46.0,"{'Kunst': 0, 'Collectibles': 0}","{'Schilderijen: Modern': 0, 'Zeefdrukken': 0, 'Boeken': 0}"
709.0,45215.0,388.0,{'Kunst': 0},"{'Schilderijen: Modern': 0, 'Zeefdrukken': 0, 'Gemengde techniek': 0}"
710.0,45215.0,136.0,{},{}
711.0,45215.0,68.0,{},{}
712.0,45215.0,256.0,{},{}
713.0,45215.0,15.0,{},{}
714.0,45215.0,393.0,{},{}
715.0,45215.0,598.0,{},{}
716.0,45215.0,624.0,{},{}
717.0,45215.0,380.0,{},{}
718.0,45215.0,239.0,{},{}
719.0,45215.0,141.0,{},{}
769.0,45216.0,0.0,{},{}
770.0,45216.0,0.0,{},{}
771.0,45216.0,0.0,{},{}
772.0,45216.0,0.0,{},{}
773.0,45216.0,0.0,{},{}
774.0,45216.0,0.0,{},{}
775.0,45216.0,0.0,{},{}
776.0,45216.0,0.0,{},{}
777.0,45216.0,0.0,{},{}
778.0,45216.0,0.0,{},{}
779.0,45216.0,41.0,{},{}
780.0,45216.0,44.0,{},{}
781.0,45216.0,44.0,{'Kunst': 0},"{'Posters': 0, 'Zeefdrukken': 0}"
782.0,45216.0,46.0,{},{}
783.0,45216.0,48.0,{},{}
784.0,45216.0,37.0,{},{}
785.0,45216.0,2.0,{},{}
786.0,45216.0,0.0,{},{}
787.0,45216.0,0.0,{},{}
788.0,45216.0,0.0,{},{}
789.0,45216.0,151.0,{},{}
790.0,45216.0,149.0,{},{}
791.0,45216.0,83.0,{},{}
1423.0,45217.0,0.0,{},{}
1424.0,45217.0,0.0,{},{}
1425.0,45217.0,0.0,{},{}
1426.0,45217.0,0.0,{},{}
1427.0,45217.0,67.0,{},{}
1428.0,45217.0,61.0,{},{}
1429.0,45217.0,75.0,{},{}
1430.0,45217.0,170.0,{},{}
1431.0,45217.0,80.0,{},{}
1432.0,45217.0,56.0,{},{}
1433.0,45217.0,0.0,{},{}
1434.0,45217.0,310.0,{},{}
1435.0,45217.0,717.0,"{'Verlichting': 2, 'Woninginrichting': 2, 'Partijen': 76, 'Tuin en terras': 0, 'Speelgoed': 0, 'Dieren': 0, 'Bouwplaatsinrichting': 42, 'Accu-/ elektrisch gereedschap': 58, 'Handgereedschap': 0, 'Kachels': 0, 'Sport en vrije tijd': 0, 'Bouwmaterialen': 0, 'Aanhangwagens': 0, 'Beveiliging': 0, 'Communicatie en telefonie': 0, 'Televisie en audio': 0, 'Intern transport': 0, 'Kamperen': 0}","{'Lichtbronnen': 0, 'Accessoires en decoratie': 0, 'Handgereedschap': 0, 'Carports': 0, 'Terrasoverkappingen': 0, 'Tuinhuizen': 0, 'Omheining': 0, 'Vijverartikelen': 0, 'Tuinaanleg': 0, 'Kweken': 0, 'Tuinmeubilair': 0, 'Speelgoed buiten': 0, 'Speelgoed binnen': 0, 'Paarden': 0, 'Aggregaten': 3, 'Verlichting': 8, 'Accuschroef-/boormachines': 0, 'Gereedschapwagens en kisten': 0, 'Hamers': 0, 'Overige gereedschap': 0, 'Boren': 0, 'Schilderen en behangen': 0, 'Hout': 3, 'Skaten en skeeleren': 0, 'Houten latten en regels': 0, 'Daken': 0, 'Ramen en kozijnen': 0, 'Tuinhout planken': 0, 'Tandemasser': 0, 'Enkelassige': 0, 'Woning': 0, 'Vaste telefonie': 0, 'Portable speakers': 0, 'Palletwagens': 0, 'Meubels': 0}"
1436.0,45217.0,287.0,"{'Keukeninrichting': 6, 'Verlichting': 2, 'Woninginrichting': 7, 'Bouwplaatsinrichting': 2, 'Keukenapparatuur': 3, 'Woningdecoratie': 2, 'Tuin en terras': 2, 'Speelgoed': 3, 'Dieren': 0, 'Accu-/ elektrisch gereedschap': 0, 'Handgereedschap': 5, 'Partijen': 8, 'Kachels': 1, 'Sport en vrije tijd': 0, 'Bouwmaterialen': 0, 'Kinderen': 1, 'Beveiliging': 0, 'Televisie en audio': 3, 'Intern transport': 1, 'Zwembaden': 0, 'Unisex': 0}","{'Keukengerei': 1, 'Lichtbronnen': 0, 'Accessoires en decoratie': 0, 'Verlichting': 4, 'Bakken & Grillen': 0, 'Beelden en ornamenten': 0, 'Carports': 0, 'Terrasoverkappingen': 0, 'Tuinhuizen': 0, 'Omheining': 0, 'Hogedruk reinigers': 2, 'Tuinaanleg': 0, 'Kweken': 0, 'Tuinmeubilair': 0, 'Speelgoed buiten': 0, 'Speelgoed binnen': 1, 'Paarden': 0, 'Accuschroef-/boormachines': 0, 'Gereedschapwagens en kisten': 0, 'Hamers': 0, 'Hulpgereedschap': 0, 'Overige gereedschap': 1, 'Zagen': 0, 'Schilderen en behangen': 0, 'Sleutels- en doppendozen': 0, 'Handgereedschap': 1, 'Hout': 2, 'Skaten en skeeleren': 0, 'Houten latten en regels': 0, 'Daken': 0, 'Ramen en kozijnen': 0, 'Veiligheid': 0, 'Woning': 0, 'Portable speakers': 1, 'Palletwagens': 1, 'Zandfilters / zandfiltersets': 0, 'Kinderkleding': 0}"
1437.0,45217.0,231.0,"{'Bouwplaatsinrichting': 0, 'Tuin en terras': 6, 'Speelgoed': 1, 'Handgereedschap': 5, 'Partijen': 7, 'Bouwmaterialen': 2, 'Communicatie en telefonie': 1, 'Auto-onderdelen en accessoires': 7, 'Werkkleding & Veiligheid': 1}","{'Verlichting': 8, 'Carports': 0, 'Terrasoverkappingen': 0, 'Omheining': 0, 'Vijverartikelen': 0, 'Kweken': 0, 'Tuinmeubilair': 0, 'Speelgoed buiten': 0, 'Speelgoed binnen': 0, 'Gereedschapwagens en kisten': 1, 'Hamers': 0, 'Boren': 1, 'Handgereedschap': 0, 'Houten latten en regels': 0, 'Daken': 1, 'Tuinhout planken': 0, 'Vaste telefonie': 0, 'Onderdelen': 0, 'Handschoenen': 0}"
1438.0,45217.0,179.0,{},{}
1439.0,45217.0,71.0,{},{}
876.0,45218.0,76.0,"{'Kunst': 0, 'Collectibles': 0}","{'Zeefdrukken': 0, 'Schilderijen: Modern': 0, 'Sculptuur': 0, 'Boeken': 0}"
877.0,45218.0,53.0,"{'Collectibles': 0, 'Kunst': 0}","{'Boeken': 1, 'Zeefdrukken': 0, 'Schilderijen: Modern': 0, 'Gemengde techniek': 0}"
878.0,45218.0,42.0,{'Kunst': 0},"{'Zeefdrukken': 0, 'Schilderijen: Modern': 0, 'Posters': 0}"
879.0,45218.0,34.0,{},{}
880.0,45218.0,390.0,{},{}
881.0,45218.0,133.0,{},{}
882.0,45218.0,562.0,{},{}
883.0,45218.0,284.0,{},{}
884.0,45218.0,545.0,{},{}
885.0,45218.0,169.0,{},{}
886.0,45218.0,153.0,{},{}
887.0,45218.0,76.0,{},{}
967.0,45219.0,0.0,{},{}
968.0,45219.0,0.0,{},{}
969.0,45219.0,0.0,{},{}
970.0,45219.0,45.0,{},{}
971.0,45219.0,45.0,{},{}
972.0,45219.0,48.0,{},{}
973.0,45219.0,40.0,{},{}
974.0,45219.0,39.0,{},{}
975.0,45219.0,48.0,{},{}
976.0,45219.0,590.0,{},{}
977.0,45219.0,172.0,{},{}
978.0,45219.0,83.0,{},{}
979.0,45219.0,274.0,"{'Kunst': 0, 'Design': 0}","{'Posters': 0, 'Zeefdrukken': 0, 'Decoratief': 0, 'Reproducties': 0, 'Kleding en accessoires': 0}"
980.0,45219.0,310.0,{'Kunst': 0},"{'Posters': 0, 'Zeefdrukken': 0}"
981.0,45219.0,167.0,{},{}
982.0,45219.0,104.0,{},{}
983.0,45219.0,91.0,{},{}
1615.0,45221.0,0.0,{},{}
1616.0,45221.0,0.0,{},{}
1617.0,45221.0,0.0,{},{}
1618.0,45221.0,0.0,{},{}
1619.0,45221.0,47.0,{},{}
1620.0,45221.0,131.0,{},{}
1621.0,45221.0,61.0,{},{}
1622.0,45221.0,49.0,{},{}
1623.0,45221.0,58.0,{},{}
1624.0,45221.0,323.0,{},{}
1625.0,45221.0,31.0,{},{}
1626.0,45221.0,514.0,{},{}
1627.0,45221.0,363.0,"{'Tuin en terras': 98, 'Woninginrichting': 2, 'Speelgoed': 10, 'Keukeninrichting': 1, 'Dieren': 1, 'Unisex': 0, 'Huishoudelijk': 0, 'Sanitair': 126, 'Woningdecoratie': 0, 'Keukenapparatuur': 0, 'Slapen': 0, 'Zonwering': 0}","{'Tuinaanleg': 2, 'Tuinmeubilair': 1, 'Verlichting': 2, 'Barbecues en barbecuebenodigdheden': 0, 'Tuinbanken': 0, 'Parasols': 0, 'Tuintafels': 0, 'Tuinstoelen': 0, 'Speelgoed binnen': 2, 'Keukengerei': 1, 'Opbergen': 0, 'Servies': 0, 'Bestek': 0, 'Katten': 0, 'Accessoires en decoratie': 2, 'Salon- en bijzettafels': 0, 'Stoelen': 0, 'Banken': 0, 'Wandbekleding': 0, 'Spiegels': 0, 'Tafels': 1, 'Kasten': 0, 'Krukken': 0, 'Tapijten': 0, 'Accessoires': 0, 'Afvalverwerking': 0, 'Stofzuigers': 0, 'Bloempotten': 0, 'Wanddecoratie': 0, 'Koffie en espresso apparaten': 0, 'Keukenapparaten': 0, 'Bedtextiel': 0, 'Bedden': 0, 'Rolluiken hand': 0}"
1628.0,45221.0,381.0,{'Woninginrichting': 0},{'Salon- en bijzettafels': 0}
1629.0,45221.0,215.0,{},{}
1630.0,45221.0,165.0,{},{}
1631.0,45221.0,82.0,{},{}
1112.0,45222.0,0.0,{},{}
1113.0,45222.0,0.0,{},{}
1114.0,45222.0,0.0,{},{}
1115.0,45222.0,0.0,{},{}
1116.0,45222.0,0.0,{},{}
1117.0,45222.0,0.0,{},{}
1118.0,45222.0,0.0,{},{}
1119.0,45222.0,0.0,{},{}
1120.0,45222.0,0.0,{},{}
1121.0,45222.0,0.0,{},{}
1122.0,45222.0,0.0,{},{}
1123.0,45222.0,0.0,{},{}
1124.0,45222.0,0.0,{},{}
1125.0,45222.0,0.0,{},{}
1126.0,45222.0,0.0,{},{}
1127.0,45222.0,0.0,{},{}
1128.0,45222.0,0.0,{},{}
1279.0,45223.0,0.0,{},{}
1280.0,45223.0,0.0,{},{}
1281.0,45223.0,0.0,{},{}
1282.0,45223.0,0.0,{},{}
1283.0,45223.0,110.0,{},{}
1284.0,45223.0,100.0,{},{}
1285.0,45223.0,126.0,{},{}
1286.0,45223.0,86.0,{},{}
1287.0,45223.0,94.0,{},{}
1288.0,45223.0,380.0,{},{}
1289.0,45223.0,61.0,{},{}
1290.0,45223.0,191.0,{},{}
1291.0,45223.0,202.0,"{'Tuin en terras': 1, 'Woninginrichting': 0, 'Sanitair': 23, 'Huishoudelijk': 0, 'Unisex': 0, 'Keukeninrichting': 0, 'Woningdecoratie': 1, 'Keukenapparatuur': 0, 'Slapen': 0, 'Speelgoed': 0, 'Dieren': 0}","{'Planten- en bloembakken': 0, 'Tuinmeubilair': 0, 'Tuinaanleg': 0, 'Verwarming en haarden': 0, 'Parasols': 0, 'Barbecues en barbecuebenodigdheden': 0, 'Verlichting': 7, 'Accessoires': 0, 'Stoelen': 0, 'Salon- en bijzettafels': 0, 'Wandbekleding': 0, 'Tapijten': 0, 'Accessoires en decoratie': 0, 'Krukken': 0, 'Kasten': 0, 'Spiegels': 0, 'Banken': 0, 'Klimaatbeheersing': 0, 'Keukengerei': 0, 'Servies': 0, 'Opbergen': 0, 'Bestek': 0, 'Afvalverwerking': 0, 'Strijkplanken': 0, 'Stofzuigers': 0, 'Strijkijzers': 0, 'Wanddecoratie': 1, 'Vazen': 0, 'Bloempotten': 0, 'Keukenapparaten': 0, 'Koffie en espresso apparaten': 0, 'Bedtextiel': 0, 'Bedden': 0, 'Boxsprings': 0, 'Speelgoed binnen': 0, 'Vogels': 0, 'Katten': 0}"
1292.0,45223.0,316.0,"{'Sanitair': 25, 'Woninginrichting': 11, 'Keukeninrichting': 2, 'Huishoudelijk': 10, 'Woningdecoratie': 2}","{'Accessoires': 19, 'Verlichting': 1, 'Salon- en bijzettafels': 1, 'Wandbekleding': 0, 'Accessoires en decoratie': 1, 'Krukken': 0, 'Spiegels': 0, 'Keukengerei': 1, 'Servies': 1, 'Afvalverwerking': 2, 'Wanddecoratie': 2}"
1293.0,45223.0,211.0,{'Woninginrichting': 14},"{'Salon- en bijzettafels': 0, 'Accessoires en decoratie': 2}"
1294.0,45223.0,99.0,{},{}
1295.0,45223.0,17.0,{},{}
1951.0,45224.0,0.0,{},{}
1952.0,45224.0,0.0,{},{}
1953.0,45224.0,0.0,{},{}
1954.0,45224.0,0.0,{},{}
1955.0,45224.0,47.0,{},{}
1956.0,45224.0,117.0,{},{}
1957.0,45224.0,208.0,{},{}
1958.0,45224.0,53.0,{},{}
1959.0,45224.0,55.0,{},{}
1960.0,45224.0,349.0,{},{}
1961.0,45224.0,12.0,{},{}
1962.0,45224.0,224.0,{},{}
1963.0,45224.0,382.0,"{'Woninginrichting': 0, 'Unisex': 1, 'Sanitair': 73, 'Huishoudelijk': 0, 'Tuin en terras': 9, 'Keukeninrichting': 1, 'Keukenapparatuur': 0, 'Slapen': 0, 'Woningdecoratie': 0, 'Dieren': 0, 'Speelgoed': 0, 'Kamperen': 0}","{'Verlichting': 2, 'Klimaatbeheersing': 1, 'Accessoires': 19, 'Verwarming en haarden': 0, 'Barbecues en barbecuebenodigdheden': 0, 'Planten- en bloembakken': 0, 'Tuinmeubilair': 0, 'Tuinaanleg': 0, 'Tuinstoelen': 0, 'Spiegels': 7, 'Salon- en bijzettafels': 0, 'Stoelen': 0, 'Accessoires en decoratie': 0, 'Wandbekleding': 0, 'Kasten': 0, 'Tapijten': 0, 'Krukken': 0, 'Afvalverwerking': 0, 'Stofzuigers': 0, 'Keukengerei': 0, 'Opbergen': 0, 'Servies': 0, 'Bestek': 0, 'Keukenapparaten': 0, 'Bedtextiel': 0, 'Bedden': 0, 'Accessoires slapen': 0, 'Wanddecoratie': 0, 'Vazen': 0, 'Bloempotten': 0, 'Vogels': 0, 'Katten': 0, 'Speelgoed buiten': 0, 'Speelgoed binnen': 0, 'Meubels': 0}"
1964.0,45224.0,185.0,"{'Woninginrichting': 1, 'Unisex': 0, 'Huishoudelijk': 0, 'Slapen': 0}","{'Salon- en bijzettafels': 1, 'Verlichting': 4, 'Wandbekleding': 0, 'Accessoires': 7, 'Afvalverwerking': 0, 'Accessoires slapen': 0}"
1965.0,45224.0,199.0,"{'Sanitair': 17, 'Woninginrichting': 17, 'Keukeninrichting': 4, 'Woningdecoratie': 1}","{'Accessoires': 16, 'Wandbekleding': 2, 'Keukengerei': 2, 'Wanddecoratie': 0}"
1966.0,45224.0,156.0,"{'Woninginrichting': 12, 'Huishoudelijk': 6}","{'Wandbekleding': 0, 'Afvalverwerking': 0}"
1967.0,45224.0,68.0,{},{}
658.0,45225.0,61.0,{'Collectibles': 0},{'Briefgeld': 0}
659.0,45225.0,44.0,{'Collectibles': 0},{'Briefgeld': 0}
660.0,45225.0,63.0,{'Collectibles': 0},{'Briefgeld': 0}
661.0,45225.0,53.0,{},{}
662.0,45225.0,53.0,{},{}
663.0,45225.0,137.0,{},{}
664.0,45225.0,1371.0,{},{}
665.0,45225.0,632.0,{},{}
666.0,45225.0,297.0,{},{}
667.0,45225.0,179.0,{},{}
668.0,45225.0,642.0,{},{}
669.0,45225.0,221.0,{},{}
670.0,45225.0,157.0,{},{}
671.0,45225.0,91.0,{},{}
846.0,45226.0,0.0,{},{}
847.0,45226.0,0.0,{},{}
848.0,45226.0,0.0,{},{}
849.0,45226.0,0.0,{},{}
850.0,45226.0,0.0,{},{}
851.0,45226.0,62.0,{},{}
852.0,45226.0,75.0,{},{}
853.0,45226.0,70.0,{},{}
854.0,45226.0,44.0,{},{}
855.0,45226.0,54.0,{},{}
856.0,45226.0,331.0,{},{}
857.0,45226.0,255.0,{},{}
858.0,45226.0,883.0,"{'Kantoorapparatuur': 4, 'Kantoorinrichting': 12, 'Slapen': 1}","{'Printers': 2, 'Nietmachines': 0, 'Kasten': 6, 'Stoelen': 0, 'Kantine': 0, 'Bureaustoelen': 0, 'Bedden': 0}"
859.0,45226.0,330.0,"{'Kantoorinrichting': 3, 'Partijen': 18, 'Kantoorapparatuur': 2}","{'Kasten': 1, 'Stoelen': 0, 'Bureaustoelen': 0, 'Bureaus electrisch verstelbaar': 0, 'Kantoorinrichting': 0, 'Televisie en audio': 0, 'Printers': 2}"
860.0,45226.0,321.0,{},{}
861.0,45226.0,206.0,{},{}
862.0,45226.0,164.0,{},{}
863.0,45226.0,96.0,{},{}
1014.0,45227.0,0.0,{},{}
1015.0,45227.0,0.0,{},{}
1016.0,45227.0,0.0,{},{}
1017.0,45227.0,0.0,{},{}
1018.0,45227.0,0.0,{},{}
1019.0,45227.0,40.0,{},{}
1020.0,45227.0,46.0,{},{}
1021.0,45227.0,51.0,{},{}
1022.0,45227.0,43.0,{},{}
1023.0,45227.0,38.0,{},{}
1024.0,45227.0,45.0,{},{}
1025.0,45227.0,0.0,{},{}
1026.0,45227.0,301.0,"{'Accu-/ elektrisch gereedschap': 1, 'Auto-onderdelen en accessoires': 0}","{'Meetinstrumenten': 0, 'Accessoires': 0}"
1027.0,45227.0,368.0,{},{}
1028.0,45227.0,303.0,{},{}
1029.0,45227.0,178.0,{},{}
1030.0,45227.0,143.0,{},{}
1031.0,45227.0,71.0,{},{}
990.0,45228.0,0.0,{},{}
991.0,45228.0,0.0,{},{}
992.0,45228.0,0.0,{},{}
993.0,45228.0,0.0,{},{}
994.0,45228.0,45.0,{},{}
995.0,45228.0,38.0,{},{}
996.0,45228.0,42.0,{},{}
997.0,45228.0,44.0,{},{}
998.0,45228.0,38.0,{},{}
999.0,45228.0,165.0,{},{}
1000.0,45228.0,881.0,{},{}
1001.0,45228.0,685.0,{},{}
